,Unnamed: 0,faq_id,faq,query,match,score
12893,12893,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,What to do when I can't tick on MME's Include Actuals?,0.0,9.845076419878751e-06
12894,12894,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,If changed the owner name of contract in MME then it will that get effect into/anywhere..?,0.0,2.0774323233885283e-11
12895,12895,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,what is the effect of changing the owner name of a contract?,0.0,1.1857012767457764e-12
12896,12896,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,What will happen when I change the owner name of an MME contract?,0.0,1.4145143389932002e-12
12897,12897,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,Can you tell me about contract commitment in WMU Dashboard? How can I use it?,0.0,5.273267156269412e-09
12898,12898,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,How can I use the contract commitment in WMU Dashboard?,0.0,4.385724422517612e-12
12899,12899,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,What is a Contract Commitment graph in the WMU Dashboard and how can I use it?,0.0,3.8274605707044884e-09
12900,12900,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,How can I close a contract?,0.0,3.3536281390800227e-11
12901,12901,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,is there a way to delete a contract?,0.0,1.3279306473878982e-11
12902,12902,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,how can I delete a contract?,0.0,8.285542391073264e-11
12903,12903,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,What are the steps needed for managing the Submission Confirmation email?,0.0,1.0788086001412012e-05
12904,12904,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,Can I control which resources will be receiving the Submission Confirmation email?,0.0,0.0008290610858239233
12905,12905,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,"Regarding contracts, how do I end one in MME?",0.0,2.3007441438127607e-11
12906,12906,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,Can you terminate a contract in MME?,0.0,3.02012692632303e-10
12907,12907,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,Are there applications that supports MME for Cost Collectors?,0.0,2.970440560190468e-11
12908,12908,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,Once a cost collector has been activated can I use applications that are integrated with MME?,0.0,7.073721491369922e-13
12909,12909,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,What is the relevance of ODE Version in the graph?,0.0,1.0626856727924405e-08
12910,12910,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,What are the details for using dashboards?,0.0,2.648850539951897e-12
12911,12911,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,If I have a View Only access to a contract can I run reports for that contract?,0.0,1.328952770052183e-08
12912,12912,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,What type of access needed to run reports for a specific contract?,0.0,2.7330640861578104e-08
12913,12913,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,Can you give me details regarding the availability of the revenue amounts? ,0.0,1.2004977634205716e-06
12914,12914,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,How long will it take to receive the revenue amounts in MME?,0.0,1.8953006275523876e-08
12915,12915,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,Can I change the Owner field on a contract WMU?,0.0,1.5937509355323266e-15
12916,12916,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,I want to change the owner field on a contract.,0.0,1.7487210342433633e-14
12917,12917,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,How to view resources on the roster page?,0.0,5.993751051036611e-10
12918,12918,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,Roster page wasn't able to diplay all resources. Why?,0.0,1.3417908562018965e-08
12919,12919,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,What is the link for Contract Loss?,0.0,1.7724126333273915e-10
12920,12920,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,Can you provide details for PoC Contract Loss?,0.0,2.9053619510222006e-09
12921,12921,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,What is the use of Include Actuals?,0.0,7.892011808507959e-07
12922,12922,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,"Checkbox is disabled in Include Actuals, can I have an alternative solution for this matter?",0.0,1.069868631020654e-05
12923,12923,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,Can you give me information about deleting contracts,0.0,7.137742841223371e-07
12924,12924,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,Can you tell me the process of deleting a contract,0.0,2.9958813207997537e-10
12925,12925,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,I need to know how i close a contract in MME with the Strikethrough,0.0,2.1463833377310948e-08
12926,12926,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,I couldn't delete a contract,0.0,2.2564554669202153e-09
12927,12927,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,can I delete a contract from mme,0.0,3.02012692632303e-10
12928,12928,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,I need to close / Delete a contract in MME,0.0,1.971566243597067e-10
12929,12929,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,Is IWEP supported in MME?,0.0,3.7569058974895597e-10
12930,12930,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,how do I gain access in MME?,0.0,3.5400953279918213e-09
12931,12931,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,request access for new joiner,0.0,1.6921314349716e-10
12932,12932,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,need to ask how to close contract in MME,0.0,1.971566243597067e-10
12933,12933,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,costs not showing as expected in Cost tab,0.0,2.8601767221997365e-12
12934,12934,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,I am getting a error when trying to put in a forecast,0.0,2.045137307504774e-06
12935,12935,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,"I got an error saying, The forecast submission attempted to update EACs for a closed month. Please resubmit using a forecast version from  the current open forecasting month.""",0.0,4.906657977699069e-07
12936,12936,175.0,The column Forecast is showing zero in the Resource Forecast vs Actuals report even when there is information on MME. Why is that?,I would need to have access to MME,0.0,1.9645214344166106e-09
